time,VNM,VIC,VHM,FPT,HPG,MWG,VCB,MBB
2024-08-23,66.26,20.78,39.75,112.79,21.32,69.01,61.36,16.02
2024-08-26,64.93,21.08,40.5,111.44,21.28,68.81,61.1,15.96
2024-08-27,65.02,22.55,41.4,112.29,21.07,68.81,60.76,15.93
2024-08-28,65.37,22.2,40.9,112.96,21.03,68.41,60.5,16.09
2024-08-29,65.02,22.1,41.5,113.3,20.95,68.12,60.76,16.22
2024-08-30,65.37,22.1,41.5,114.23,20.87,68.81,60.9,16.22
2024-09-04,65.72,22.0,42.5,112.71,20.66,68.12,60.43,15.93
2024-09-05,66.08,22.52,43.75,110.68,20.5,66.94,59.83,15.63
2024-09-06,66.7,22.32,43.9,111.95,20.78,67.03,59.9,15.67
2024-09-09,66.17,21.85,43.0,111.27,20.95,66.54,59.9,15.63
2024-09-10,66.26,21.5,42.8,110.17,20.58,66.84,59.1,15.5
2024-09-11,65.99,21.5,43.0,110.68,20.74,66.84,58.71,15.6
2024-09-12,66.08,21.45,43.1,112.12,20.54,66.54,59.44,15.67
2024-09-13,64.49,21.45,43.0,112.71,20.46,66.25,59.7,15.6
2024-09-16,63.6,21.02,41.75,111.1,20.33,65.16,59.04,15.6
2024-09-17,64.93,21.45,44.0,112.62,20.66,65.85,60.1,15.83
2024-09-18,64.84,21.32,43.9,114.07,20.54,67.23,60.43,15.93
2024-09-19,64.84,21.45,44.15,114.57,20.66,67.23,60.76,15.93
2024-09-20,64.31,21.15,43.75,114.66,20.99,67.03,60.17,16.15
2024-09-23,64.49,21.18,43.65,113.56,21.03,66.34,60.37,16.19
2024-09-24,64.35,21.28,44.25,113.98,21.15,67.13,60.56,16.48
2024-09-25,63.71,21.3,44.15,114.23,21.44,67.72,61.63,16.81
2024-09-26,64.71,21.3,44.4,113.81,21.32,67.33,61.43,16.77
2024-09-27,64.99,21.25,43.4,113.73,21.32,66.54,61.43,16.77
2024-09-30,64.17,21.0,42.8,113.98,21.56,67.13,61.1,16.77
2024-10-01,64.17,21.15,43.45,115.17,21.89,66.84,61.1,16.74
2024-10-02,64.17,21.02,43.4,114.74,21.52,66.44,61.56,16.77
2024-10-03,64.35,20.68,41.6,113.56,21.44,65.36,61.49,16.64
2024-10-04,62.7,20.5,41.5,113.64,21.44,65.46,61.29,16.38
2024-10-07,61.42,20.42,41.2,113.64,21.6,65.36,61.1,16.45
2024-10-08,62.43,20.45,41.6,113.39,22.05,64.27,60.76,16.45
2024-10-09,62.06,20.8,42.5,114.74,22.5,63.29,60.43,16.71
2024-10-10,61.97,20.7,42.15,120.08,22.3,64.08,61.03,16.64
2024-10-11,61.97,20.9,43.6,118.3,22.34,63.58,60.76,16.68
2024-10-14,61.51,21.08,45.35,116.61,22.14,62.7,60.7,16.87
2024-10-15,61.14,20.82,44.65,116.1,22.22,63.49,60.7,16.74
2024-10-16,61.79,20.75,45.0,115.51,22.18,64.57,60.76,16.64
2024-10-17,61.88,20.78,45.1,116.1,22.3,64.87,61.23,16.91
2024-10-18,61.69,20.9,45.25,116.1,22.05,64.77,61.36,16.81
2024-10-21,61.6,21.12,47.8,114.83,21.89,64.87,61.1,16.68
2024-10-22,61.6,21.1,48.25,112.79,21.81,65.36,60.7,16.48
2024-10-23,61.6,21.6,47.0,113.73,21.64,64.77,60.76,16.48
2024-10-24,62.61,21.02,43.85,113.81,21.64,64.47,60.9,16.12
2024-10-25,62.24,20.78,43.85,113.56,21.64,64.57,60.96,16.09
2024-10-28,61.51,20.72,42.7,114.32,21.89,64.57,61.1,16.19
2024-10-29,61.33,20.68,42.75,114.74,22.14,65.56,61.1,16.32
2024-10-30,60.69,20.5,41.15,115.17,22.09,65.06,60.9,16.32
2024-10-31,60.5,20.78,41.5,115.17,22.01,65.56,62.16,16.35
2024-11-01,60.23,20.6,41.5,114.07,21.73,65.06,62.09,16.06
2024-11-04,60.05,20.6,41.5,112.54,21.52,64.18,61.43,15.96
2024-11-05,59.95,20.65,41.5,112.37,21.68,64.67,61.49,15.96
2024-11-06,60.23,20.9,41.55,114.07,22.05,64.67,61.69,16.22
2024-11-07,60.32,20.85,41.4,114.49,22.05,64.47,61.89,16.19
2024-11-08,60.14,20.52,40.0,115.08,22.09,64.08,61.23,16.02
2024-11-11,59.68,20.4,40.6,117.2,22.67,62.11,61.1,15.86
2024-11-12,59.41,20.27,40.3,115.93,22.5,59.94,61.03,15.73
2024-11-13,59.5,20.3,40.3,116.78,22.14,61.02,61.43,15.76
2024-11-14,59.5,20.35,40.35,115.25,21.52,60.43,61.1,15.53
2024-11-15,58.31,20.27,40.25,113.47,21.19,59.05,60.9,15.34
2024-11-18,57.85,20.2,40.8,113.56,21.11,58.06,60.43,15.27
2024-11-19,57.67,20.18,42.2,110.17,20.83,56.68,59.77,15.11
2024-11-20,58.22,20.18,43.3,112.2,20.95,55.99,59.97,15.37
2024-11-21,58.49,20.18,43.3,112.71,21.15,57.87,60.1,15.67
2024-11-22,58.86,20.23,41.6,113.47,21.36,58.16,60.17,15.67
2024-11-25,58.86,20.5,42.7,113.47,21.52,58.16,60.63,15.63
2024-11-26,59.31,20.52,42.4,114.57,21.56,59.15,61.36,15.73
2024-11-27,59.13,20.38,41.9,117.71,21.52,59.35,61.56,15.73
2024-11-28,59.04,20.35,41.1,118.13,21.6,59.15,61.49,15.67
2024-11-29,59.13,20.25,40.8,122.29,21.89,59.64,61.96,15.76
2024-12-02,59.04,20.18,40.75,121.34,22.01,59.54,62.56,15.76
2024-12-03,58.49,20.2,40.9,123.73,22.09,58.95,61.76,15.63
2024-12-04,57.94,20.0,40.1,122.45,21.85,57.27,62.09,15.57
2024-12-05,58.86,20.42,41.4,126.72,22.79,60.13,62.42,16.02
2024-12-06,58.67,20.92,41.5,127.57,22.59,60.23,62.56,15.89
2024-12-09,58.67,20.92,41.45,125.44,22.63,60.23,63.29,15.93
2024-12-10,58.49,20.6,40.95,127.57,22.83,59.94,62.76,15.83
2024-12-11,58.76,20.65,40.85,128.43,22.71,59.15,61.96,15.86
2024-12-12,59.13,20.45,40.75,128.17,22.5,59.15,62.09,15.86
2024-12-13,58.76,20.4,40.65,127.57,22.26,60.13,61.83,15.83
2024-12-16,59.5,20.35,40.95,127.91,22.09,60.13,61.83,15.73
2024-12-17,59.13,20.27,41.3,126.29,22.09,59.44,61.76,15.76
2024-12-18,59.22,20.3,40.9,126.89,22.38,59.35,61.83,15.8
2024-12-19,58.49,20.15,40.2,126.38,21.97,58.95,61.36,15.57
2024-12-20,59.5,20.25,40.35,127.57,21.85,59.74,61.43,15.67
2024-12-23,58.95,20.3,40.6,127.83,22.09,60.13,61.36,15.7
2024-12-24,58.86,20.3,40.35,128.34,21.85,60.43,61.16,15.6
2024-12-25,58.95,20.32,40.6,128.68,22.22,61.32,61.36,15.96
2024-12-26,58.86,20.32,40.65,127.83,22.09,60.63,61.16,16.25
2024-12-27,58.86,20.27,40.35,127.66,21.97,60.53,61.23,16.35
2024-12-30,58.4,20.27,40.3,128.43,21.89,60.13,61.1,16.19
2024-12-31,58.49,20.27,40.0,130.13,21.81,60.13,60.56,16.38
2025-01-02,58.21,20.27,40.0,129.71,22.09,59.74,61.03,16.45
2025-01-03,58.12,20.25,40.0,127.15,21.77,57.77,61.1,16.12
2025-01-06,57.66,20.25,40.0,127.4,21.32,56.19,61.69,15.93
2025-01-07,56.92,20.25,40.0,128.08,21.32,56.29,61.29,16.25
2025-01-08,56.92,20.25,40.0,126.55,21.48,57.27,61.36,16.21
2025-01-09,57.01,20.38,40.4,126.98,21.28,56.88,61.03,16.14
2025-01-10,56.55,20.25,40.0,125.7,20.91,56.68,60.7,15.88
2025-01-13,56.64,20.15,40.0,125.95,21.19,56.49,61.03,16.14
2025-01-14,56.83,20.1,40.0,123.82,21.15,56.39,60.9,15.99
2025-01-15,56.92,20.12,40.0,124.16,21.44,56.49,60.7,16.03
2025-01-16,57.1,20.23,40.0,125.01,21.52,56.98,61.56,16.06
2025-01-17,57.2,20.23,40.1,127.15,21.68,56.88,61.43,16.14
2025-01-20,57.1,20.2,40.0,128.0,21.64,56.68,60.9,16.4
2025-01-21,57.01,20.23,40.0,127.91,21.52,56.88,60.7,16.4
2025-01-22,56.83,20.2,39.5,127.74,21.4,56.58,60.56,16.36
2025-01-23,57.2,20.2,39.5,131.67,21.81,58.36,61.43,16.66
2025-01-24,57.38,20.2,39.5,130.9,21.73,59.25,61.49,16.81
2025-02-03,55.81,20.02,39.0,124.16,21.6,58.75,60.83,16.55
2025-02-04,55.54,20.05,38.75,124.76,21.97,58.75,61.1,16.85
2025-02-05,56.74,20.02,38.85,124.84,21.93,58.56,61.49,16.89
2025-02-06,56.0,20.23,38.8,125.01,21.93,58.26,61.69,16.96
2025-02-07,56.09,20.32,38.75,124.67,21.81,58.06,61.76,17.08
2025-02-10,55.91,20.0,37.8,121.17,20.78,56.58,61.23,17.19
2025-02-11,55.72,19.98,37.75,124.07,21.36,55.6,61.03,17.26
2025-02-12,56.27,19.95,38.0,123.73,21.15,55.6,60.76,17.04
2025-02-13,56.0,20.12,38.75,122.11,21.19,54.02,60.83,17.19
2025-02-14,55.63,20.12,38.8,123.65,21.36,54.42,60.83,17.15
2025-02-17,55.35,20.05,38.8,122.54,21.4,53.33,60.83,17.0
2025-02-18,55.63,20.1,38.9,122.79,21.73,53.73,60.83,17.04
2025-02-19,56.09,20.2,39.1,122.88,21.68,55.01,60.9,17.15
2025-02-20,56.0,20.48,40.55,122.03,21.73,55.89,60.9,17.15
2025-02-21,56.64,20.32,40.3,121.17,21.64,57.27,61.83,17.19
2025-02-24,58.86,20.3,40.25,119.89,22.67,57.57,62.09,17.26
2025-02-25,58.03,20.35,40.75,118.61,22.5,57.47,61.49,17.56
2025-02-26,58.21,20.5,40.7,121.0,22.71,57.87,61.29,17.41
2025-02-27,57.38,20.52,41.05,120.58,23.28,57.77,62.42,17.41
2025-02-28,57.38,20.6,41.2,119.72,22.91,57.47,61.96,17.26
2025-03-03,58.3,21.02,42.55,119.89,22.95,57.97,61.96,17.34
2025-03-04,58.58,20.98,42.05,119.47,22.79,58.66,61.76,17.56
2025-03-05,57.84,21.12,42.7,118.7,22.54,58.75,61.76,17.68
2025-03-06,58.03,21.18,43.6,120.83,22.87,61.02,62.09,18.09
2025-03-07,57.84,22.65,44.95,120.66,22.95,61.02,63.15,18.39
2025-03-10,57.66,23.65,45.3,118.87,22.87,61.32,64.28,18.39
2025-03-11,57.57,23.65,45.5,117.33,23.04,62.11,64.28,18.61
2025-03-12,57.38,24.05,46.95,115.97,22.75,61.81,66.22,18.46
2025-03-13,57.2,25.7,47.8,116.48,22.67,60.63,65.03,18.24
2025-03-14,57.29,26.1,47.9,112.13,22.54,60.63,65.52,18.24
2025-03-17,58.12,26.05,47.8,110.93,22.79,61.12,66.82,18.24
2025-03-18,57.66,25.65,47.3,110.93,22.59,60.92,66.32,17.94
2025-03-19,57.47,25.95,47.35,106.32,22.3,58.66,66.02,17.9
2025-03-20,57.01,25.75,47.35,106.67,22.22,59.15,66.32,18.2
2025-03-21,56.55,26.5,48.25,109.23,22.22,59.44,65.52,18.24
2025-03-24,56.64,28.35,51.3,110.08,22.22,59.44,66.02,18.31
2025-03-25,56.64,28.45,51.5,107.95,22.26,59.64,65.72,18.16
2025-03-26,56.46,28.5,51.5,104.96,22.54,59.94,65.33,18.01
2025-03-27,56.37,28.55,51.2,107.69,22.5,59.54,65.03,17.94
2025-03-28,55.63,29.0,51.2,105.81,22.22,58.95,64.33,17.94
2025-03-31,55.91,29.0,51.3,103.25,21.89,58.16,63.54,18.09
2025-04-01,56.09,29.85,53.0,102.83,22.09,57.77,64.04,18.46
2025-04-02,55.81,30.2,53.0,104.11,22.3,57.97,64.33,18.28
2025-04-03,52.12,28.1,49.3,96.85,20.74,53.92,59.87,17.0
2025-04-04,53.97,29.15,50.3,96.43,20.13,52.05,59.57,16.85
2025-04-08,50.28,27.55,47.0,89.68,18.74,48.45,55.4,15.69
2025-04-09,47.97,28.5,48.5,89.86,17.43,45.59,52.12,15.5
2025-04-10,51.29,30.45,51.8,96.08,18.62,48.75,55.7,16.55
2025-04-11,53.05,32.55,53.5,101.12,19.88,52.15,59.37,17.6
2025-04-14,52.49,34.8,57.2,101.12,20.74,55.8,58.87,17.6
2025-04-15,51.94,35.25,57.5,98.99,21.15,56.29,59.57,17.26
2025-04-16,51.66,33.95,56.5,92.07,20.87,55.99,58.87,17.19
2025-04-17,51.66,35.5,56.8,93.35,20.87,55.99,57.68,17.26
2025-04-18,52.22,33.05,55.0,95.23,20.83,55.4,57.68,17.45
2025-04-21,52.31,30.75,55.0,95.32,20.42,54.81,57.78,17.23
2025-04-22,51.66,29.5,57.5,94.21,20.5,56.49,58.08,17.34
2025-04-23,52.03,29.3,58.5,94.21,20.91,57.97,57.58,17.56
2025-04-24,51.94,31.35,61.2,95.57,20.95,58.85,57.78,17.45
2025-04-25,53.78,33.5,62.3,95.91,21.03,59.64,57.09,17.68
2025-04-28,53.05,34.0,58.5,93.44,20.99,60.04,57.09,17.79
2025-04-29,53.14,34.0,58.4,93.35,20.87,59.94,56.89,17.68
